order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount,year,month,month_name,day_of_week,quarter,week_of_year,is_weekend,season,order_size
6580,2023-05-18,15,User_15,Bangalore,Regular,70,Swagath Delights Punjabi,Chinese,4.7,389.05,2023,5,May,Thursday,2,20,False,Spring,Medium
6581,2023-03-26,141,User_141,Pune,Gold,435,Classic Delights North Indian,,,1158.83,2023,3,March,Sunday,1,12,True,Spring,Extra Large
6582,2023-06-08,928,User_928,Bangalore,Regular,39,Ruchi Delights South Indian,Indian,4.8,613.57,2023,6,June,Thursday,2,23,False,Summer,Large
6583,2023-08-16,257,User_257,Chennai,Regular,210,Annapurna Restaurant South Indian,Indian,4.7,1424.58,2023,8,August,Wednesday,3,33,False,Summer,Extra Large
6584,2023-08-23,1631,User_1631,Bangalore,Regular,99,Sri Restaurant Family Restaurant,Italian,4.0,1032.18,2023,8,August,Wednesday,3,34,False,Summer,Extra Large
6585,2023-04-29,2520,User_2520,Hyderabad,Gold,9,Classic Mess Family Restaurant,Italian,3.1,1313.1,2023,4,April,Saturday,2,17,True,Spring,Extra Large
6586,2023-09-24,2309,User_2309,Chennai,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2,489.02,2023,9,September,Sunday,3,38,True,Fall,Medium
6587,2023-02-05,649,User_649,Pune,Gold,333,Amma Mess Multicuisine,,,1491.13,2023,2,February,Sunday,1,5,True,Winter,Extra Large
6588,2023-02-28,1798,User_1798,Hyderabad,Gold,415,Ruchi Dhaba Pure Veg,,,241.22,2023,2,February,Tuesday,1,9,False,Winter,Small
6589,2023-10-07,1632,User_1632,Bangalore,Regular,315,Swagath Curry House Chinese,,,1280.39,2023,10,October,Saturday,4,40,True,Fall,Extra Large
6590,2023-01-01,1894,User_1894,Bangalore,Gold,85,Royal Kitchen South Indian,Mexican,4.4,992.53,2023,1,January,Sunday,1,52,True,Winter,Extra Large
6591,2023-09-05,776,User_776,Bangalore,Gold,252,New Eatery South Indian,Indian,3.7,1061.71,2023,9,September,Tuesday,3,36,False,Fall,Extra Large
6592,2023-01-28,1661,User_1661,Chennai,Gold,55,Darbar Restaurant Multicuisine,Indian,3.5,447.96,2023,1,January,Saturday,1,4,True,Winter,Medium
6593,2023-08-06,2113,User_2113,Chennai,Gold,108,Darbar Curry House North Indian,Chinese,4.0,593.24,2023,8,August,Sunday,3,31,True,Summer,Medium
6594,2023-06-14,2702,User_2702,Pune,Gold,52,Udupi Curry House South Indian,Mexican,4.9,291.1,2023,6,June,Wednesday,2,24,False,Summer,Small
6595,2023-09-27,577,User_577,Chennai,Gold,225,Darbar Tiffins Chinese,Italian,4.2,1304.54,2023,9,September,Wednesday,3,39,False,Fall,Extra Large
6596,2023-12-21,2820,User_2820,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,975.27,2023,12,December,Thursday,4,51,False,Winter,Extra Large
6597,2023-06-18,1966,User_1966,Hyderabad,Regular,97,Annapurna Delights Andhra,Mexican,3.7,303.83,2023,6,June,Sunday,2,24,True,Summer,Medium
6598,2023-07-19,306,User_306,Pune,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6,481.41,2023,7,July,Wednesday,3,29,False,Summer,Medium
6599,2023-05-30,1418,User_1418,Chennai,Gold,455,Ruchi Dhaba Pure Veg,,,112.23,2023,5,May,Tuesday,2,22,False,Spring,Small
6600,2023-02-12,2178,User_2178,Pune,Gold,313,Spice Curry House South Indian,,,323.8,2023,2,February,Sunday,1,6,True,Winter,Medium
6601,2023-05-19,1984,User_1984,Pune,Gold,367,Ruchi Restaurant Punjabi,,,732.03,2023,5,May,Friday,2,20,False,Spring,Large
6602,2023-10-24,1487,User_1487,Bangalore,Gold,479,Grand Mess Andhra,,,737.32,2023,10,October,Tuesday,4,43,False,Fall,Large
6603,2023-03-02,2109,User_2109,Bangalore,Gold,201,Spice Cafe Pure Veg,Mexican,3.4,216.44,2023,3,March,Thursday,1,9,False,Spring,Small
6604,2023-04-15,2329,User_2329,Pune,Regular,351,Spice Dhaba Non-Veg,,,334.9,2023,4,April,Saturday,2,15,True,Spring,Medium
6605,2023-06-16,2743,User_2743,Hyderabad,Regular,92,Amma Delights Pure Veg,Mexican,4.9,1244.06,2023,6,June,Friday,2,24,False,Summer,Extra Large
6606,2023-07-13,1529,User_1529,Bangalore,Regular,456,Hotel Dhaba Chinese,,,1482.85,2023,7,July,Thursday,3,28,False,Summer,Extra Large
6607,2023-10-19,2839,User_2839,Bangalore,Regular,426,Royal Foods Non-Veg,,,234.43,2023,10,October,Thursday,4,42,False,Fall,Small
6608,2023-08-08,1522,User_1522,Chennai,Gold,435,Classic Delights North Indian,,,596.18,2023,8,August,Tuesday,3,32,False,Summer,Medium
6609,2023-11-18,396,User_396,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,1041.17,2023,11,November,Saturday,4,46,True,Fall,Extra Large
6610,2023-04-30,2202,User_2202,Bangalore,Gold,84,Grand Mess Chinese,Chinese,3.2,927.98,2023,4,April,Sunday,2,17,True,Spring,Extra Large
6611,2023-11-11,1990,User_1990,Chennai,Regular,49,Amma Curry House Punjabi,Italian,4.0,420.73,2023,11,November,Saturday,4,45,True,Fall,Medium
6612,2023-02-08,685,User_685,Pune,Gold,233,Grand Cafe Family Restaurant,Italian,4.5,758.82,2023,2,February,Wednesday,1,6,False,Winter,Large
6613,2023-06-06,1803,User_1803,Bangalore,Regular,352,Hotel Kitchen Multicuisine,,,313.03,2023,6,June,Tuesday,2,23,False,Summer,Medium
6614,2023-09-26,1904,User_1904,Chennai,Gold,356,Hotel Foods Multicuisine,,,1268.74,2023,9,September,Tuesday,3,39,False,Fall,Extra Large
6615,2023-07-25,1679,User_1679,Pune,Gold,252,New Eatery South Indian,Indian,3.7,193.42,2023,7,July,Tuesday,3,30,False,Summer,Small
6616,2023-03-27,857,User_857,Pune,Regular,153,Annapurna Mess Andhra,Italian,4.7,1304.07,2023,3,March,Monday,1,13,False,Spring,Extra Large
6617,2023-11-07,443,User_443,Hyderabad,Regular,261,Spice Mess Non-Veg,Italian,3.5,685.95,2023,11,November,Tuesday,4,45,False,Fall,Large
6618,2023-03-29,1600,User_1600,Chennai,Regular,227,Udupi Curry House Chinese,Italian,3.5,1078.3,2023,3,March,Wednesday,1,13,False,Spring,Extra Large
6619,2023-04-03,1235,User_1235,Pune,Regular,245,Classic Biryani North Indian,Mexican,3.5,173.94,2023,4,April,Monday,2,14,False,Spring,Small
6620,2023-05-20,1770,User_1770,Chennai,Gold,493,Darbar Restaurant Multicuisine,,,935.24,2023,5,May,Saturday,2,20,True,Spring,Extra Large
6621,2023-07-18,705,User_705,Bangalore,Regular,276,Sri Kitchen Chinese,Italian,3.4,867.06,2023,7,July,Tuesday,3,29,False,Summer,Large
6622,2023-12-02,424,User_424,Bangalore,Gold,163,Spice Delights Multicuisine,Italian,4.2,999.47,2023,12,December,Saturday,4,48,True,Winter,Extra Large
6623,2023-08-04,2345,User_2345,Hyderabad,Regular,336,Sai Foods Andhra,,,659.87,2023,8,August,Friday,3,31,False,Summer,Large
6624,2023-07-09,1839,User_1839,Hyderabad,Regular,223,Amma Eatery Punjabi,Italian,3.4,787.41,2023,7,July,Sunday,3,27,True,Summer,Large
6625,2023-09-20,214,User_214,Bangalore,Regular,373,Sai Delights Chinese,,,659.8,2023,9,September,Wednesday,3,38,False,Fall,Large
6626,2023-02-16,466,User_466,Pune,Regular,266,Annapurna Delights Multicuisine,Italian,3.9,961.98,2023,2,February,Thursday,1,7,False,Winter,Extra Large
6627,2023-04-17,2007,User_2007,Chennai,Regular,202,Swagath Foods Chinese,Indian,4.7,802.56,2023,4,April,Monday,2,16,False,Spring,Large
6628,2023-01-23,631,User_631,Chennai,Gold,9,Classic Mess Family Restaurant,Italian,3.1,1304.48,2023,1,January,Monday,1,4,False,Winter,Extra Large
6629,2023-01-07,2928,User_2928,Pune,Gold,349,Taste of Eatery Punjabi,,,479.27,2023,1,January,Saturday,1,1,True,Winter,Medium
6630,2023-08-14,2349,User_2349,Pune,Regular,24,Udupi Biryani South Indian,Mexican,3.7,396.5,2023,8,August,Monday,3,33,False,Summer,Medium
6631,2023-09-20,2352,User_2352,Pune,Regular,317,Darbar Cafe Pure Veg,,,622.03,2023,9,September,Wednesday,3,38,False,Fall,Large
6632,2023-03-01,2110,User_2110,Chennai,Regular,286,Spice Mess Andhra,,,1195.71,2023,3,March,Wednesday,1,9,False,Spring,Extra Large
6633,2023-09-22,1460,User_1460,Hyderabad,Regular,470,Darbar Foods Multicuisine,,,731.6,2023,9,September,Friday,3,38,False,Fall,Large
6634,2023-11-05,918,User_918,Bangalore,Gold,396,Taste of Delights Non-Veg,,,1242.78,2023,11,November,Sunday,4,44,True,Fall,Extra Large
6635,2023-08-25,1208,User_1208,Hyderabad,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2,1154.48,2023,8,August,Friday,3,34,False,Summer,Extra Large
6636,2023-02-19,2064,User_2064,Hyderabad,Regular,25,Swagath Cafe Punjabi,Chinese,3.7,1455.42,2023,2,February,Sunday,1,7,True,Winter,Extra Large
6637,2023-01-17,1024,User_1024,Chennai,Gold,306,Grand Dhaba Non-Veg,,,1364.88,2023,1,January,Tuesday,1,3,False,Winter,Extra Large
6638,2023-01-15,696,User_696,Hyderabad,Regular,468,New Restaurant North Indian,,,903.95,2023,1,January,Sunday,1,2,True,Winter,Extra Large
6639,2023-05-15,217,User_217,Hyderabad,Regular,215,Spice Biryani Punjabi,Mexican,4.4,594.31,2023,5,May,Monday,2,20,False,Spring,Medium
6640,2023-10-16,1958,User_1958,Chennai,Regular,149,Amma Restaurant South Indian,Mexican,3.6,727.59,2023,10,October,Monday,4,42,False,Fall,Large
6641,2023-04-28,1666,User_1666,Hyderabad,Regular,82,Udupi Kitchen Pure Veg,Chinese,3.3,639.27,2023,4,April,Friday,2,17,False,Spring,Large
6642,2023-04-09,1994,User_1994,Hyderabad,Gold,318,Hotel Tiffins Pure Veg,,,783.52,2023,4,April,Sunday,2,14,True,Spring,Large
6643,2023-04-30,1691,User_1691,Pune,Gold,92,Amma Delights Pure Veg,Mexican,4.9,997.32,2023,4,April,Sunday,2,17,True,Spring,Extra Large
6644,2023-10-01,309,User_309,Chennai,Gold,158,Hotel Biryani Pure Veg,Indian,4.5,1319.98,2023,10,October,Sunday,4,39,True,Fall,Extra Large
6645,2023-06-09,1427,User_1427,Hyderabad,Gold,472,Darbar Delights Family Restaurant,,,993.17,2023,6,June,Friday,2,23,False,Summer,Extra Large
6646,2023-09-25,28,User_28,Pune,Regular,463,Hotel Delights Chinese,,,1413.16,2023,9,September,Monday,3,39,False,Fall,Extra Large
6647,2023-08-16,279,User_279,Pune,Gold,27,Darbar Dhaba Pure Veg,Italian,4.4,200.7,2023,8,August,Wednesday,3,33,False,Summer,Small
6648,2023-08-19,985,User_985,Bangalore,Regular,329,Spice Tiffins Pure Veg,,,166.83,2023,8,August,Saturday,3,33,True,Summer,Small
6649,2023-01-05,2389,User_2389,Pune,Regular,152,Hotel Curry House Punjabi,Indian,4.8,1166.42,2023,1,January,Thursday,1,1,False,Winter,Extra Large
6650,2023-12-02,398,User_398,Pune,Gold,138,Classic Mess Punjabi,Indian,4.8,1485.4,2023,12,December,Saturday,4,48,True,Winter,Extra Large
6651,2023-08-16,1671,User_1671,Chennai,Gold,212,Sai Delights North Indian,Indian,3.2,487.24,2023,8,August,Wednesday,3,33,False,Summer,Medium
6652,2023-06-24,1535,User_1535,Chennai,Regular,318,Hotel Tiffins Pure Veg,,,217.25,2023,6,June,Saturday,2,25,True,Summer,Small
6653,2023-10-27,2721,User_2721,Hyderabad,Gold,462,Grand Curry House Family Restaurant,,,485.26,2023,10,October,Friday,4,43,False,Fall,Medium
6654,2023-10-11,2020,User_2020,Bangalore,Regular,154,Spice Biryani Multicuisine,Chinese,4.7,938.56,2023,10,October,Wednesday,4,41,False,Fall,Extra Large
6655,2023-03-29,2015,User_2015,Chennai,Gold,84,Grand Mess Chinese,Chinese,3.2,384.78,2023,3,March,Wednesday,1,13,False,Spring,Medium
6656,2023-12-08,1082,User_1082,Hyderabad,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,456.22,2023,12,December,Friday,4,49,False,Winter,Medium
6657,2023-12-20,253,User_253,Chennai,Regular,477,Swagath Biryani North Indian,,,888.19,2023,12,December,Wednesday,4,51,False,Winter,Large
6658,2023-12-23,856,User_856,Pune,Regular,48,Royal Tiffins North Indian,Mexican,3.8,440.86,2023,12,December,Saturday,4,51,True,Winter,Medium
6659,2023-10-10,2766,User_2766,Bangalore,Gold,423,Royal Tiffins Multicuisine,,,1117.34,2023,10,October,Tuesday,4,41,False,Fall,Extra Large
6660,2023-06-10,2052,User_2052,Pune,Regular,315,Swagath Curry House Chinese,,,1118.58,2023,6,June,Saturday,2,23,True,Summer,Extra Large
6661,2023-03-31,2244,User_2244,Hyderabad,Gold,426,Royal Foods Non-Veg,,,806.03,2023,3,March,Friday,1,13,False,Spring,Large
6662,2023-02-28,2594,User_2594,Pune,Regular,498,Darbar Tiffins Non-Veg,,,116.53,2023,2,February,Tuesday,1,9,False,Winter,Small
6663,2023-06-30,1428,User_1428,Bangalore,Gold,419,Darbar Delights Andhra,,,307.9,2023,6,June,Friday,2,26,False,Summer,Medium
6664,2023-01-27,1556,User_1556,Bangalore,Regular,24,Udupi Biryani South Indian,Mexican,3.7,532.04,2023,1,January,Friday,1,4,False,Winter,Medium
6665,2023-01-14,1636,User_1636,Bangalore,Regular,449,Sai Restaurant South Indian,,,462.25,2023,1,January,Saturday,1,2,True,Winter,Medium
6666,2023-05-18,2192,User_2192,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1,1373.8,2023,5,May,Thursday,2,20,False,Spring,Extra Large
6667,2023-07-17,1053,User_1053,Hyderabad,Regular,165,Udupi Kitchen Chinese,Mexican,4.3,1370.17,2023,7,July,Monday,3,29,False,Summer,Extra Large
6668,2023-08-01,1269,User_1269,Bangalore,Gold,313,Spice Curry House South Indian,,,1227.79,2023,8,August,Tuesday,3,31,False,Summer,Extra Large
6669,2023-06-20,2437,User_2437,Pune,Gold,376,Amma Cafe Non-Veg,,,266.04,2023,6,June,Tuesday,2,25,False,Summer,Small
6670,2023-10-19,2485,User_2485,Chennai,Gold,256,Sri Curry House Andhra,Italian,3.1,1183.52,2023,10,October,Thursday,4,42,False,Fall,Extra Large
6671,2023-06-28,268,User_268,Hyderabad,Gold,495,Ruchi Curry House North Indian,,,330.9,2023,6,June,Wednesday,2,26,False,Summer,Medium
6672,2023-12-08,586,User_586,Bangalore,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,1359.24,2023,12,December,Friday,4,49,False,Winter,Extra Large
6673,2023-02-21,1858,User_1858,Hyderabad,Regular,13,Taste of Mess Punjabi,Indian,4.6,761.06,2023,2,February,Tuesday,1,8,False,Winter,Large
6674,2023-04-06,1653,User_1653,Bangalore,Gold,483,Darbar Restaurant Family Restaurant,,,1323.21,2023,4,April,Thursday,2,14,False,Spring,Extra Large
6675,2023-05-28,1916,User_1916,Bangalore,Regular,320,Hotel Cafe Multicuisine,,,549.33,2023,5,May,Sunday,2,21,True,Spring,Medium
6676,2023-08-10,2617,User_2617,Chennai,Regular,360,Taste of Restaurant Family Restaurant,,,1146.06,2023,8,August,Thursday,3,32,False,Summer,Extra Large
6677,2023-12-16,669,User_669,Chennai,Gold,190,Amma Restaurant Pure Veg,Chinese,3.1,728.43,2023,12,December,Saturday,4,50,True,Winter,Large
6678,2023-07-14,2264,User_2264,Bangalore,Gold,433,Sai Mess Multicuisine,,,798.8,2023,7,July,Friday,3,28,False,Summer,Large
6679,2023-04-18,1944,User_1944,Hyderabad,Gold,226,Darbar Curry House Andhra,Indian,3.2,1037.25,2023,4,April,Tuesday,2,16,False,Spring,Extra Large
6680,2023-08-31,668,User_668,Bangalore,Regular,247,Hotel Mess Punjabi,Mexican,3.2,732.26,2023,8,August,Thursday,3,35,False,Summer,Large
6681,2023-05-21,1096,User_1096,Hyderabad,Regular,440,Annapurna Kitchen North Indian,,,523.26,2023,5,May,Sunday,2,20,True,Spring,Medium
6682,2023-10-20,391,User_391,Pune,Gold,234,Swagath Kitchen North Indian,Chinese,3.7,379.89,2023,10,October,Friday,4,42,False,Fall,Medium
6683,2023-04-24,310,User_310,Hyderabad,Regular,236,Hotel Eatery Non-Veg,Italian,4.2,257.35,2023,4,April,Monday,2,17,False,Spring,Small
6684,2023-01-10,772,User_772,Bangalore,Gold,221,New Mess Non-Veg,Chinese,3.7,1368.53,2023,1,January,Tuesday,1,2,False,Winter,Extra Large
6685,2023-12-03,2653,User_2653,Bangalore,Gold,81,Darbar Mess Chinese,Chinese,3.2,1214.44,2023,12,December,Sunday,4,48,True,Winter,Extra Large
6686,2023-07-01,238,User_238,Hyderabad,Regular,187,Royal Kitchen North Indian,Chinese,3.8,155.36,2023,7,July,Saturday,3,26,True,Summer,Small
6687,2023-07-17,2703,User_2703,Chennai,Regular,326,Classic Mess Punjabi,,,840.13,2023,7,July,Monday,3,29,False,Summer,Large
6688,2023-03-11,2079,User_2079,Pune,Regular,57,Spice Mess Punjabi,Mexican,4.4,585.79,2023,3,March,Saturday,1,10,True,Spring,Medium
6689,2023-09-05,416,User_416,Hyderabad,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,537.46,2023,9,September,Tuesday,3,36,False,Fall,Medium
6690,2023-02-09,288,User_288,Pune,Regular,462,Grand Curry House Family Restaurant,,,340.29,2023,2,February,Thursday,1,6,False,Winter,Medium
6691,2023-12-28,2920,User_2920,Bangalore,Gold,241,Hotel Biryani Andhra,Chinese,3.9,400.88,2023,12,December,Thursday,4,52,False,Winter,Medium
6692,2023-02-09,2409,User_2409,Chennai,Regular,156,Sri Tiffins North Indian,Italian,3.8,1245.57,2023,2,February,Thursday,1,6,False,Winter,Extra Large
6693,2023-03-08,1685,User_1685,Chennai,Regular,82,Udupi Kitchen Pure Veg,Chinese,3.3,1145.5,2023,3,March,Wednesday,1,10,False,Spring,Extra Large
6694,2023-04-02,1505,User_1505,Pune,Gold,81,Darbar Mess Chinese,Chinese,3.2,292.65,2023,4,April,Sunday,2,13,True,Spring,Small
6695,2023-10-24,1962,User_1962,Pune,Gold,185,Hotel Dhaba Non-Veg,Mexican,4.5,869.28,2023,10,October,Tuesday,4,43,False,Fall,Large
6696,2023-06-11,1531,User_1531,Bangalore,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,288.51,2023,6,June,Sunday,2,23,True,Summer,Small
6697,2023-03-01,1599,User_1599,Pune,Regular,491,Classic Tiffins Chinese,,,1160.04,2023,3,March,Wednesday,1,9,False,Spring,Extra Large
6698,2023-03-12,882,User_882,Pune,Gold,156,Sri Tiffins North Indian,Italian,3.8,314.05,2023,3,March,Sunday,1,10,True,Spring,Medium
6699,2023-05-24,2836,User_2836,Pune,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,1079.7,2023,5,May,Wednesday,2,21,False,Spring,Extra Large
6700,2023-09-13,153,User_153,Pune,Gold,33,Amma Foods Non-Veg,Italian,4.2,685.8,2023,9,September,Wednesday,3,37,False,Fall,Large
6701,2023-05-02,1612,User_1612,Chennai,Gold,465,Sai Eatery North Indian,,,1373.96,2023,5,May,Tuesday,2,18,False,Spring,Extra Large
6702,2023-07-16,456,User_456,Pune,Regular,367,Ruchi Restaurant Punjabi,,,586.97,2023,7,July,Sunday,3,28,True,Summer,Medium
6703,2023-10-05,1761,User_1761,Bangalore,Gold,8,New Mess Punjabi,Indian,4.8,1349.21,2023,10,October,Thursday,4,40,False,Fall,Extra Large
6704,2023-05-21,538,User_538,Pune,Regular,91,Annapurna Mess Non-Veg,Italian,4.8,385.38,2023,5,May,Sunday,2,20,True,Spring,Medium
6705,2023-07-25,2573,User_2573,Hyderabad,Gold,378,New Mess North Indian,,,329.18,2023,7,July,Tuesday,3,30,False,Summer,Medium
6706,2023-03-26,1287,User_1287,Chennai,Regular,344,Annapurna Kitchen North Indian,,,1262.79,2023,3,March,Sunday,1,12,True,Spring,Extra Large
6707,2023-09-17,231,User_231,Hyderabad,Gold,286,Spice Mess Andhra,,,224.8,2023,9,September,Sunday,3,37,True,Fall,Small
6708,2023-04-20,332,User_332,Bangalore,Regular,378,New Mess North Indian,,,1400.24,2023,4,April,Thursday,2,16,False,Spring,Extra Large
6709,2023-12-14,1963,User_1963,Pune,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,665.6,2023,12,December,Thursday,4,50,False,Winter,Large
6710,2023-05-05,1844,User_1844,Hyderabad,Gold,235,Amma Delights Family Restaurant,Italian,4.5,939.88,2023,5,May,Friday,2,18,False,Spring,Extra Large
6711,2023-07-27,465,User_465,Pune,Gold,308,Annapurna Biryani Family Restaurant,,,975.77,2023,7,July,Thursday,3,30,False,Summer,Extra Large
6712,2023-04-22,233,User_233,Bangalore,Gold,53,Swagath Delights Andhra,Indian,4.5,1274.29,2023,4,April,Saturday,2,16,True,Spring,Extra Large
6713,2023-10-11,932,User_932,Hyderabad,Regular,332,Classic Delights Family Restaurant,,,104.29,2023,10,October,Wednesday,4,41,False,Fall,Small
6714,2023-01-13,2032,User_2032,Chennai,Gold,1,Royal Kitchen Family Restaurant,Chinese,4.8,609.54,2023,1,January,Friday,1,2,False,Winter,Large
6715,2023-08-06,1572,User_1572,Hyderabad,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0,1190.63,2023,8,August,Sunday,3,31,True,Summer,Extra Large
6716,2023-05-08,297,User_297,Bangalore,Regular,320,Hotel Cafe Multicuisine,,,153.64,2023,5,May,Monday,2,19,False,Spring,Small
6717,2023-05-06,450,User_450,Bangalore,Regular,468,New Restaurant North Indian,,,928.21,2023,5,May,Saturday,2,18,True,Spring,Extra Large
6718,2023-10-17,2623,User_2623,Pune,Gold,473,Sri Restaurant Andhra,,,129.75,2023,10,October,Tuesday,4,42,False,Fall,Small
6719,2023-07-19,2071,User_2071,Hyderabad,Regular,239,Sai Curry House North Indian,Indian,4.9,695.56,2023,7,July,Wednesday,3,29,False,Summer,Large
6720,2023-12-27,1992,User_1992,Pune,Gold,419,Darbar Delights Andhra,,,765.55,2023,12,December,Wednesday,4,52,False,Winter,Large
6721,2023-01-20,2088,User_2088,Hyderabad,Regular,469,Annapurna Foods Family Restaurant,,,1061.84,2023,1,January,Friday,1,3,False,Winter,Extra Large
6722,2023-04-01,2548,User_2548,Pune,Regular,417,Hotel Biryani North Indian,,,1158.43,2023,4,April,Saturday,2,13,True,Spring,Extra Large
6723,2023-01-24,2182,User_2182,Chennai,Gold,12,Royal Foods Multicuisine,Mexican,3.4,747.29,2023,1,January,Tuesday,1,4,False,Winter,Large
6724,2023-03-28,1476,User_1476,Pune,Gold,43,Sai Cafe North Indian,Chinese,4.9,1069.42,2023,3,March,Tuesday,1,13,False,Spring,Extra Large
6725,2023-11-24,1463,User_1463,Chennai,Gold,299,Taste of Kitchen North Indian,,,176.28,2023,11,November,Friday,4,47,False,Fall,Small
6726,2023-11-22,950,User_950,Chennai,Regular,171,Ruchi Mess Non-Veg,Mexican,3.6,435.14,2023,11,November,Wednesday,4,47,False,Fall,Medium
6727,2023-11-12,700,User_700,Pune,Gold,250,Sai Foods Non-Veg,Mexican,3.4,1087.67,2023,11,November,Sunday,4,45,True,Fall,Extra Large
6728,2023-11-06,1195,User_1195,Chennai,Gold,433,Sai Mess Multicuisine,,,993.87,2023,11,November,Monday,4,45,False,Fall,Extra Large
6729,2023-11-02,1345,User_1345,Pune,Regular,354,Darbar Kitchen Chinese,,,117.04,2023,11,November,Thursday,4,44,False,Fall,Small
6730,2023-07-08,1283,User_1283,Hyderabad,Regular,363,Annapurna Mess Pure Veg,,,1209.44,2023,7,July,Saturday,3,27,True,Summer,Extra Large
6731,2023-02-18,2321,User_2321,Bangalore,Gold,134,New Tiffins Non-Veg,Mexican,4.3,1274.79,2023,2,February,Saturday,1,7,True,Winter,Extra Large
6732,2023-08-20,1230,User_1230,Chennai,Gold,473,Sri Restaurant Andhra,,,632.62,2023,8,August,Sunday,3,33,True,Summer,Large
6733,2023-04-10,320,User_320,Hyderabad,Gold,472,Darbar Delights Family Restaurant,,,162.76,2023,4,April,Monday,2,15,False,Spring,Small
